asset,signal_date,signal_timestamp_ms,decision_timestamp_ms,scenario_id,direction,trigger_met,confirmed,support_verdict,confluence_state,daily_regime,entry_close,horizon,outcome_start_timestamp_ms,outcome_end_timestamp_ms,final_close,raw_return,signed_return,direction_correct,direction_correct_after_10bps,target,invalidation_value,target_hit,invalidated,target_before_invalidation,first_target_bar,first_invalidation_bar,range_final_inside,range_strict_path_inside,range_relaxed_path_inside,range_lower,range_upper,range_invalidation_lower,range_invalidation_upper
BTC,2025-07-01,1751328000000,1751414400000,bullish_breakout,bullish,false,false,mixed,mixed,range,105681.3,4,1751414400000,1751673600000,108200.5,0.023837708279515812,0.023837708279515812,true,true,111980,107816.9626756651,false,false,false,,,,,,,,,
BTC,2025-07-01,1751328000000,1751414400000,bullish_breakout,bullish,false,false,mixed,mixed,range,105681.3,12,1751414400000,1752364800000,119074.5,0.12673197623420607,0.12673197623420607,true,true,111980,107816.9626756651,true,false,true,8,,,,,,,,
BTC,2025-07-01,1751328000000,1751414400000,bullish_breakout,bullish,false,false,mixed,mixed,range,105681.3,24,1751414400000,1753401600000,117622.1,0.11298876906321187,0.11298876906321187,true,true,111980,107816.9626756651,true,false,true,8,,,,,,,,
BTC,2025-07-01,1751328000000,1751414400000,bearish_breakdown,bearish,false,false,mixed,mixed,range,105681.3,4,1751414400000,1751673600000,108200.5,0.023837708279515812,-0.023837708279515812,false,false,103136.0416,100779.0373243349,false,true,false,,1,,,,,,,
BTC,2025-07-01,1751328000000,1751414400000,bearish_breakdown,bearish,false,false,mixed,mixed,range,105681.3,12,1751414400000,1752364800000,119074.5,0.12673197623420607,-0.12673197623420607,false,false,103136.0416,100779.0373243349,false,true,false,,1,,,,,,,
BTC,2025-07-01,1751328000000,1751414400000,bearish_breakdown,bearish,false,false,mixed,mixed,range,105681.3,24,1751414400000,1753401600000,117622.1,0.11298876906321187,-0.11298876906321187,false,false,103136.0416,100779.0373243349,false,true,false,,1,,,,,,,
BTC,2025-07-01,1751328000000,1751414400000,range_continuation,range,true,true,mixed,mixed,range,105681.3,4,1751414400000,1751673600000,108200.5,0.023837708279515812,,true,,,,,false,,,,true,true,true,98200,110396,95620.9626756651,112975.0373243349
BTC,2025-07-01,1751328000000,1751414400000,range_continuation,range,true,true,mixed,mixed,range,105681.3,12,1751414400000,1752364800000,119074.5,0.12673197623420607,,false,,,,,true,,,,false,false,false,98200,110396,95620.9626756651,112975.0373243349
BTC,2025-07-01,1751328000000,1751414400000,range_continuation,range,true,true,mixed,mixed,range,105681.3,24,1751414400000,1753401600000,117622.1,0.11298876906321187,,false,,,,,true,,,,false,false,false,98200,110396,95620.9626756651,112975.0373243349
BTC,2025-07-02,1751414400000,1751500800000,bullish_breakout,bullish,false,false,mixed,mixed,range,108835.2,4,1751500800000,1751760000000,109204.2,0.0033904472082562087,0.0033904472082562087,true,true,111693.3632297396,106242.0367702604,false,false,false,,,,,,,,,
BTC,2025-07-02,1751414400000,1751500800000,bullish_breakout,bullish,false,false,mixed,mixed,range,108835.2,12,1751500800000,1752451200000,119850.3,0.10120898385816357,0.10120898385816357,true,true,111693.3632297396,106242.0367702604,true,false,true,7,,,,,,,,
BTC,2025-07-02,1751414400000,1751500800000,bullish_breakout,bullish,false,false,mixed,mixed,range,108835.2,24,1751500800000,1753488000000,117917.3,0.08344818588103853,0.08344818588103853,true,true,111693.3632297396,106242.0367702604,true,false,true,7,,,,,,,,
BTC,2025-07-02,1751414400000,1751500800000,bearish_breakdown,bearish,false,false,mixed,mixed,range,108835.2,4,1751500800000,1751760000000,109204.2,0.0033904472082562087,-0.0033904472082562087,false,false,103136.0416,100925.6632297396,false,true,false,,1,,,,,,,
BTC,2025-07-02,1751414400000,1751500800000,bearish_breakdown,bearish,false,false,mixed,mixed,range,108835.2,12,1751500800000,1752451200000,119850.3,0.10120898385816357,-0.10120898385816357,false,false,103136.0416,100925.6632297396,false,true,false,,1,,,,,,,
BTC,2025-07-02,1751414400000,1751500800000,bearish_breakdown,bearish,false,false,mixed,mixed,range,108835.2,24,1751500800000,1753488000000,117917.3,0.08344818588103853,-0.08344818588103853,false,false,103136.0416,100925.6632297396,false,true,false,,1,,,,,,,
BTC,2025-07-02,1751414400000,1751500800000,range_continuation,range,true,true,mixed,mixed,range,108835.2,4,1751500800000,1751760000000,109204.2,0.0033904472082562087,,false,,,,,false,,,,false,false,true,98200,108967.7,95474.3367702604,111693.3632297396
BTC,2025-07-02,1751414400000,1751500800000,range_continuation,range,true,true,mixed,mixed,range,108835.2,12,1751500800000,1752451200000,119850.3,0.10120898385816357,,false,,,,,true,,,,false,false,false,98200,108967.7,95474.3367702604,111693.3632297396
BTC,2025-07-02,1751414400000,1751500800000,range_continuation,range,true,true,mixed,mixed,range,108835.2,24,1751500800000,1753488000000,117917.3,0.08344818588103853,,false,,,,,true,,,,false,false,false,98200,108967.7,95474.3367702604,111693.3632297396
BTC,2025-07-03,1751500800000,1751587200000,bullish_breakout,bullish,false,false,supports,mixed,range,109593.9,4,1751587200000,1751846400000,108259.6,-0.012174947693256555,-0.012174947693256555,false,false,111980,107065.3770009561,false,false,false,,,,,,,,,
BTC,2025-07-03,1751500800000,1751587200000,bullish_breakout,bullish,false,false,supports,mixed,range,109593.9,12,1751587200000,1752537600000,117758.6,0.07449958437467785,0.07449958437467785,true,true,111980,107065.3770009561,true,false,true,6,,,,,,,,
BTC,2025-07-03,1751500800000,1751587200000,bullish_breakout,bullish,false,false,supports,mixed,range,109593.9,24,1751587200000,1753574400000,119419.1,0.08965097509989173,0.08965097509989173,true,true,111980,107065.3770009561,true,false,true,6,,,,,,,,
BTC,2025-07-03,1751500800000,1751587200000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,109593.9,4,1751587200000,1751846400000,108259.6,-0.012174947693256555,0.012174947693256555,true,true,103136.0416,100871.4229990439,false,true,false,,1,,,,,,,
BTC,2025-07-03,1751500800000,1751587200000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,109593.9,12,1751587200000,1752537600000,117758.6,0.07449958437467785,-0.07449958437467785,false,false,103136.0416,100871.4229990439,false,true,false,,1,,,,,,,
BTC,2025-07-03,1751500800000,1751587200000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,109593.9,24,1751587200000,1753574400000,119419.1,0.08965097509989173,-0.08965097509989173,false,false,103136.0416,100871.4229990439,false,true,false,,1,,,,,,,
BTC,2025-07-03,1751500800000,1751587200000,range_continuation,range,true,true,mixed,mixed,range,109593.9,4,1751587200000,1751846400000,108259.6,-0.012174947693256555,,true,,,,,false,,,,true,true,true,98200,109736.8,95528.5770009561,112408.2229990439
BTC,2025-07-03,1751500800000,1751587200000,range_continuation,range,true,true,mixed,mixed,range,109593.9,12,1751587200000,1752537600000,117758.6,0.07449958437467785,,false,,,,,true,,,,false,false,false,98200,109736.8,95528.5770009561,112408.2229990439
BTC,2025-07-03,1751500800000,1751587200000,range_continuation,range,true,true,mixed,mixed,range,109593.9,24,1751587200000,1753574400000,119419.1,0.08965097509989173,,false,,,,,true,,,,false,false,false,98200,109736.8,95528.5770009561,112408.2229990439
BTC,2025-07-04,1751587200000,1751673600000,bullish_breakout,bullish,false,false,mixed,mixed,range,107985.2,4,1751673600000,1751932800000,108923.2,0.008686375540351898,0.008686375540351898,true,true,111980,107846.9929294593,false,false,false,,,,,,,,,
BTC,2025-07-04,1751587200000,1751673600000,bullish_breakout,bullish,false,false,mixed,mixed,range,107985.2,12,1751673600000,1752624000000,118638.6,0.09865611213388514,0.09865611213388514,true,true,111980,107846.9929294593,true,false,true,5,,,,,,,,
BTC,2025-07-04,1751587200000,1751673600000,bullish_breakout,bullish,false,false,mixed,mixed,range,107985.2,24,1751673600000,1753660800000,118064.9,0.09334334705126257,0.09334334705126257,true,true,111980,107846.9929294593,true,false,true,5,,,,,,,,
BTC,2025-07-04,1751587200000,1751673600000,bearish_breakdown,bearish,false,false,mixed,mixed,range,107985.2,4,1751673600000,1751932800000,108923.2,0.008686375540351898,-0.008686375540351898,false,false,103136.0416,100859.2070705407,false,true,false,,1,,,,,,,
BTC,2025-07-04,1751587200000,1751673600000,bearish_breakdown,bearish,false,false,mixed,mixed,range,107985.2,12,1751673600000,1752624000000,118638.6,0.09865611213388514,-0.09865611213388514,false,false,103136.0416,100859.2070705407,false,true,false,,1,,,,,,,
BTC,2025-07-04,1751587200000,1751673600000,bearish_breakdown,bearish,false,false,mixed,mixed,range,107985.2,24,1751673600000,1753660800000,118064.9,0.09334334705126257,-0.09334334705126257,false,false,103136.0416,100859.2070705407,false,true,false,,1,,,,,,,
BTC,2025-07-04,1751587200000,1751673600000,range_continuation,range,true,true,mixed,mixed,range,107985.2,4,1751673600000,1751932800000,108923.2,0.008686375540351898,,true,,,,,false,,,,true,true,true,98200,110506.2,95540.7929294593,113165.4070705407
BTC,2025-07-04,1751587200000,1751673600000,range_continuation,range,true,true,mixed,mixed,range,107985.2,12,1751673600000,1752624000000,118638.6,0.09865611213388514,,false,,,,,true,,,,false,false,false,98200,110506.2,95540.7929294593,113165.4070705407
BTC,2025-07-04,1751587200000,1751673600000,range_continuation,range,true,true,mixed,mixed,range,107985.2,24,1751673600000,1753660800000,118064.9,0.09334334705126257,,false,,,,,true,,,,false,false,false,98200,110506.2,95540.7929294593,113165.4070705407
BTC,2025-07-05,1751673600000,1751760000000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,108200.5,4,1751760000000,1752019200000,111236,0.028054399009246778,0.028054399009246778,true,true,111980,107989.4720059265,true,false,true,4,,,,,,,,
BTC,2025-07-05,1751673600000,1751760000000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,108200.5,12,1751760000000,1752710400000,119173.2,0.10141080678924763,0.10141080678924763,true,true,111980,107989.4720059265,true,false,true,4,,,,,,,,
BTC,2025-07-05,1751673600000,1751760000000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,108200.5,24,1751760000000,1753747200000,117949,0.09009662617085867,0.09009662617085867,true,true,111980,107989.4720059265,true,false,true,4,,,,,,,,
BTC,2025-07-05,1751673600000,1751760000000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,108200.5,4,1751760000000,1752019200000,111236,0.028054399009246778,-0.028054399009246778,false,false,103136.0416,100716.7279940735,false,true,false,,1,,,,,,,
BTC,2025-07-05,1751673600000,1751760000000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,108200.5,12,1751760000000,1752710400000,119173.2,0.10141080678924763,-0.10141080678924763,false,false,103136.0416,100716.7279940735,false,true,false,,1,,,,,,,
BTC,2025-07-05,1751673600000,1751760000000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,108200.5,24,1751760000000,1753747200000,117949,0.09009662617085867,-0.09009662617085867,false,false,103136.0416,100716.7279940735,false,true,false,,1,,,,,,,
BTC,2025-07-05,1751673600000,1751760000000,range_continuation,range,true,true,mixed,range_alignment,range,108200.5,4,1751760000000,1752019200000,111236,0.028054399009246778,,false,,,,,false,,,,false,false,true,98200,110506.2,95683.2720059265,113022.9279940735
BTC,2025-07-05,1751673600000,1751760000000,range_continuation,range,true,true,mixed,range_alignment,range,108200.5,12,1751760000000,1752710400000,119173.2,0.10141080678924763,,false,,,,,true,,,,false,false,false,98200,110506.2,95683.2720059265,113022.9279940735
BTC,2025-07-05,1751673600000,1751760000000,range_continuation,range,true,true,mixed,range_alignment,range,108200.5,24,1751760000000,1753747200000,117949,0.09009662617085867,,false,,,,,true,,,,false,false,false,98200,110506.2,95683.2720059265,113022.9279940735
BTC,2025-07-06,1751760000000,1751846400000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,109204.2,4,1751846400000,1752105600000,116006.7,0.062291560214716934,0.062291560214716934,true,true,111980,108034.366862646,true,false,true,3,,,,,,,,
BTC,2025-07-06,1751760000000,1751846400000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,109204.2,12,1751846400000,1752796800000,117941.8,0.08001157464639652,0.08001157464639652,true,true,111980,108034.366862646,true,false,true,3,,,,,,,,
BTC,2025-07-06,1751760000000,1751846400000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,109204.2,24,1751846400000,1753833600000,117839.9,0.07907846035225741,0.07907846035225741,true,true,111980,108034.366862646,true,false,true,3,,,,,,,,
BTC,2025-07-06,1751760000000,1751846400000,bearish_breakdown,bearish,false,false,conflicts,range_alignment,range,109204.2,4,1751846400000,1752105600000,116006.7,0.062291560214716934,-0.062291560214716934,false,false,103136.0416,100671.833137354,false,true,false,,1,,,,,,,
BTC,2025-07-06,1751760000000,1751846400000,bearish_breakdown,bearish,false,false,conflicts,range_alignment,range,109204.2,12,1751846400000,1752796800000,117941.8,0.08001157464639652,-0.08001157464639652,false,false,103136.0416,100671.833137354,false,true,false,,1,,,,,,,
BTC,2025-07-06,1751760000000,1751846400000,bearish_breakdown,bearish,false,false,conflicts,range_alignment,range,109204.2,24,1751846400000,1753833600000,117839.9,0.07907846035225741,-0.07907846035225741,false,false,103136.0416,100671.833137354,false,true,false,,1,,,,,,,
BTC,2025-07-06,1751760000000,1751846400000,range_continuation,range,true,true,mixed,range_alignment,range,109204.2,4,1751846400000,1752105600000,116006.7,0.062291560214716934,,false,,,,,true,,,,false,false,false,98200,110506.2,95728.166862646,112978.033137354
BTC,2025-07-06,1751760000000,1751846400000,range_continuation,range,true,true,mixed,range_alignment,range,109204.2,12,1751846400000,1752796800000,117941.8,0.08001157464639652,,false,,,,,true,,,,false,false,false,98200,110506.2,95728.166862646,112978.033137354
BTC,2025-07-06,1751760000000,1751846400000,range_continuation,range,true,true,mixed,range_alignment,range,109204.2,24,1751846400000,1753833600000,117839.9,0.07907846035225741,,false,,,,,true,,,,false,false,false,98200,110506.2,95728.166862646,112978.033137354
BTC,2025-07-07,1751846400000,1751932800000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,108259.6,4,1751932800000,1752192000000,117526.6,0.08559979900165904,0.08559979900165904,true,true,111980,108054.3978010284,true,false,true,2,,,,,,,,
BTC,2025-07-07,1751846400000,1751932800000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,108259.6,12,1751932800000,1752883200000,117846.4,0.08855380954668202,0.08855380954668202,true,true,111980,108054.3978010284,true,false,true,2,,,,,,,,
BTC,2025-07-07,1751846400000,1751932800000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,108259.6,24,1751932800000,1753920000000,115765.2,0.06932964836374778,0.06932964836374778,true,true,111980,108054.3978010284,true,false,true,2,,,,,,,,
BTC,2025-07-07,1751846400000,1751932800000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,108259.6,4,1751932800000,1752192000000,117526.6,0.08559979900165904,-0.08559979900165904,false,false,103136.0416,100651.8021989716,false,true,false,,1,,,,,,,
BTC,2025-07-07,1751846400000,1751932800000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,108259.6,12,1751932800000,1752883200000,117846.4,0.08855380954668202,-0.08855380954668202,false,false,103136.0416,100651.8021989716,false,true,false,,1,,,,,,,
BTC,2025-07-07,1751846400000,1751932800000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,108259.6,24,1751932800000,1753920000000,115765.2,0.06932964836374778,-0.06932964836374778,false,false,103136.0416,100651.8021989716,false,true,false,,1,,,,,,,
BTC,2025-07-07,1751846400000,1751932800000,range_continuation,range,true,true,mixed,range_alignment,range,108259.6,4,1751932800000,1752192000000,117526.6,0.08559979900165904,,false,,,,,true,,,,false,false,false,98200,110506.2,95748.1978010284,112958.0021989716
BTC,2025-07-07,1751846400000,1751932800000,range_continuation,range,true,true,mixed,range_alignment,range,108259.6,12,1751932800000,1752883200000,117846.4,0.08855380954668202,,false,,,,,true,,,,false,false,false,98200,110506.2,95748.1978010284,112958.0021989716
BTC,2025-07-07,1751846400000,1751932800000,range_continuation,range,true,true,mixed,range_alignment,range,108259.6,24,1751932800000,1753920000000,115765.2,0.06932964836374778,,false,,,,,true,,,,false,false,false,98200,110506.2,95748.1978010284,112958.0021989716
BTC,2025-07-08,1751932800000,1752019200000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,108923.2,4,1752019200000,1752278400000,117417.7,0.07798614069362642,0.07798614069362642,true,true,111980,108101.3908152407,true,false,true,1,,,,,,,,
BTC,2025-07-08,1751932800000,1752019200000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,108923.2,12,1752019200000,1752969600000,117275.4,0.07667971561614051,0.07667971561614051,true,true,111980,108101.3908152407,true,false,true,1,,,,,,,,
BTC,2025-07-08,1751932800000,1752019200000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,108923.2,24,1752019200000,1754006400000,113304.4,0.04022283590640008,0.04022283590640008,true,true,111980,108101.3908152407,true,false,true,1,,,,,,,,
BTC,2025-07-08,1751932800000,1752019200000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,108923.2,4,1752019200000,1752278400000,117417.7,0.07798614069362642,-0.07798614069362642,false,false,103136.0416,100604.8091847593,false,true,false,,1,,,,,,,
BTC,2025-07-08,1751932800000,1752019200000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,108923.2,12,1752019200000,1752969600000,117275.4,0.07667971561614051,-0.07667971561614051,false,false,103136.0416,100604.8091847593,false,true,false,,1,,,,,,,
BTC,2025-07-08,1751932800000,1752019200000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,108923.2,24,1752019200000,1754006400000,113304.4,0.04022283590640008,-0.04022283590640008,false,false,103136.0416,100604.8091847593,false,true,false,,1,,,,,,,
BTC,2025-07-08,1751932800000,1752019200000,range_continuation,range,true,true,mixed,range_alignment,range,108923.2,4,1752019200000,1752278400000,117417.7,0.07798614069362642,,false,,,,,true,,,,false,false,false,98200,110506.2,95795.1908152407,112911.0091847593
BTC,2025-07-08,1751932800000,1752019200000,range_continuation,range,true,true,mixed,range_alignment,range,108923.2,12,1752019200000,1752969600000,117275.4,0.07667971561614051,,false,,,,,true,,,,false,false,false,98200,110506.2,95795.1908152407,112911.0091847593
BTC,2025-07-08,1751932800000,1752019200000,range_continuation,range,true,true,mixed,range_alignment,range,108923.2,24,1752019200000,1754006400000,113304.4,0.04022283590640008,,false,,,,,true,,,,false,false,false,98200,110506.2,95795.1908152407,112911.0091847593
BTC,2025-07-09,1752019200000,1752105600000,bullish_breakout,bullish,true,true,supports,range_alignment,range,111236,4,1752105600000,1752364800000,119074.5,0.07046729476068903,0.07046729476068903,true,true,111980,108011.5557570092,true,false,true,1,,,,,,,,
BTC,2025-07-09,1752019200000,1752105600000,bullish_breakout,bullish,true,true,supports,range_alignment,range,111236,12,1752105600000,1753056000000,117385.9,0.055286957459815156,0.055286957459815156,true,true,111980,108011.5557570092,true,false,true,1,,,,,,,,
BTC,2025-07-09,1752019200000,1752105600000,bullish_breakout,bullish,true,true,supports,range_alignment,range,111236,24,1752105600000,1754092800000,112552.1,0.011831601280161141,0.011831601280161141,true,true,111980,108011.5557570092,true,false,true,1,,,,,,,,
BTC,2025-07-09,1752019200000,1752105600000,bearish_breakdown,bearish,false,false,conflicts,range_alignment,range,111236,4,1752105600000,1752364800000,119074.5,0.07046729476068903,-0.07046729476068903,false,false,103151.3216,100694.6442429908,false,true,false,,1,,,,,,,
BTC,2025-07-09,1752019200000,1752105600000,bearish_breakdown,bearish,false,false,conflicts,range_alignment,range,111236,12,1752105600000,1753056000000,117385.9,0.055286957459815156,-0.055286957459815156,false,false,103151.3216,100694.6442429908,false,true,false,,1,,,,,,,
BTC,2025-07-09,1752019200000,1752105600000,bearish_breakdown,bearish,false,false,conflicts,range_alignment,range,111236,24,1752105600000,1754092800000,112552.1,0.011831601280161141,-0.011831601280161141,false,false,103151.3216,100694.6442429908,false,true,false,,1,,,,,,,
BTC,2025-07-09,1752019200000,1752105600000,range_continuation,range,false,false,mixed,range_alignment,range,111236,4,1752105600000,1752364800000,119074.5,0.07046729476068903,,false,,,,,true,,,,false,false,false,98200,110506.2,95705.3557570092,113000.8442429908
BTC,2025-07-09,1752019200000,1752105600000,range_continuation,range,false,false,mixed,range_alignment,range,111236,12,1752105600000,1753056000000,117385.9,0.055286957459815156,,false,,,,,true,,,,false,false,false,98200,110506.2,95705.3557570092,113000.8442429908
BTC,2025-07-09,1752019200000,1752105600000,range_continuation,range,false,false,mixed,range_alignment,range,111236,24,1752105600000,1754092800000,112552.1,0.011831601280161141,,false,,,,,true,,,,false,false,false,98200,110506.2,95705.3557570092,113000.8442429908
BTC,2025-07-10,1752105600000,1752192000000,bullish_breakout,bullish,true,true,supports,mixed,range,116006.7,4,1752192000000,1752451200000,119850.3,0.03313256906713158,0.03313256906713158,true,true,117341.4,109195.71606008,true,false,true,1,,,,,,,,
BTC,2025-07-10,1752105600000,1752192000000,bullish_breakout,bullish,true,true,supports,mixed,range,116006.7,12,1752192000000,1753142400000,119958.2,0.034062687758551924,0.034062687758551924,true,true,117341.4,109195.71606008,true,false,true,1,,,,,,,,
BTC,2025-07-10,1752105600000,1752192000000,bullish_breakout,bullish,true,true,supports,mixed,range,116006.7,24,1752192000000,1754179200000,114207.8,-0.015506862965673496,-0.015506862965673496,false,false,117341.4,109195.71606008,true,false,true,1,,,,,,,,
BTC,2025-07-10,1752105600000,1752192000000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,116006.7,4,1752192000000,1752451200000,119850.3,0.03313256906713158,-0.03313256906713158,false,false,107232.1512,101004.28393992,false,true,false,,1,,,,,,,
BTC,2025-07-10,1752105600000,1752192000000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,116006.7,12,1752192000000,1753142400000,119958.2,0.034062687758551924,-0.034062687758551924,false,false,107232.1512,101004.28393992,false,true,false,,1,,,,,,,
BTC,2025-07-10,1752105600000,1752192000000,bearish_breakdown,bearish,false,false,conflicts,mixed,range,116006.7,24,1752192000000,1754179200000,114207.8,-0.015506862965673496,0.015506862965673496,true,true,107232.1512,101004.28393992,false,true,false,,1,,,,,,,
BTC,2025-07-10,1752105600000,1752192000000,range_continuation,range,false,false,mixed,mixed,range,116006.7,4,1752192000000,1752451200000,119850.3,0.03313256906713158,,false,,,,,true,,,,false,false,false,98200,112000,95395.71606008,114804.28393992
BTC,2025-07-10,1752105600000,1752192000000,range_continuation,range,false,false,mixed,mixed,range,116006.7,12,1752192000000,1753142400000,119958.2,0.034062687758551924,,false,,,,,true,,,,false,false,false,98200,112000,95395.71606008,114804.28393992
BTC,2025-07-10,1752105600000,1752192000000,range_continuation,range,false,false,mixed,mixed,range,116006.7,24,1752192000000,1754179200000,114207.8,-0.015506862965673496,,false,,,,,true,,,,false,false,false,98200,112000,95395.71606008,114804.28393992
BTC,2025-07-11,1752192000000,1752278400000,bullish_breakout,bullish,true,false,mixed,mixed,range,117526.6,4,1752278400000,1752537600000,117758.6,0.0019740212003069857,0.0019740212003069857,true,true,118880,114476.3363415028,true,false,true,2,,,,,,,,
BTC,2025-07-11,1752192000000,1752278400000,bullish_breakout,bullish,true,false,mixed,mixed,range,117526.6,12,1752278400000,1753228800000,118752.8,0.010433382740588026,0.010433382740588026,true,true,118880,114476.3363415028,true,false,true,2,,,,,,,,
BTC,2025-07-11,1752192000000,1752278400000,bullish_breakout,bullish,true,false,mixed,mixed,range,117526.6,24,1752278400000,1754265600000,115066.4,-0.020933133435324547,-0.020933133435324547,false,false,118880,114476.3363415028,true,true,true,2,21,,,,,,,
BTC,2025-07-11,1752192000000,1752278400000,bearish_breakdown,bearish,false,false,mixed,mixed,range,117526.6,4,1752278400000,1752537600000,117758.6,0.0019740212003069857,-0.0019740212003069857,false,false,108407.6416,101065.0636584972,false,true,false,,1,,,,,,,
BTC,2025-07-11,1752192000000,1752278400000,bearish_breakdown,bearish,false,false,mixed,mixed,range,117526.6,12,1752278400000,1753228800000,118752.8,0.010433382740588026,-0.010433382740588026,false,false,108407.6416,101065.0636584972,false,true,false,,1,,,,,,,
BTC,2025-07-11,1752192000000,1752278400000,bearish_breakdown,bearish,false,false,mixed,mixed,range,117526.6,24,1752278400000,1754265600000,115066.4,-0.020933133435324547,0.020933133435324547,true,true,108407.6416,101065.0636584972,false,true,false,,1,,,,,,,
BTC,2025-07-11,1752192000000,1752278400000,range_continuation,range,false,false,mixed,mixed,range,117526.6,4,1752278400000,1752537600000,117758.6,0.0019740212003069857,,false,,,,,false,,,,false,false,true,98200,117341.4,95334.9363415028,120206.4636584972
BTC,2025-07-11,1752192000000,1752278400000,range_continuation,range,false,false,mixed,mixed,range,117526.6,12,1752278400000,1753228800000,118752.8,0.010433382740588026,,false,,,,,false,,,,false,false,true,98200,117341.4,95334.9363415028,120206.4636584972
BTC,2025-07-11,1752192000000,1752278400000,range_continuation,range,false,false,mixed,mixed,range,117526.6,24,1752278400000,1754265600000,115066.4,-0.020933133435324547,,true,,,,,false,,,,true,false,true,98200,117341.4,95334.9363415028,120206.4636584972
BTC,2025-07-12,1752278400000,1752364800000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,117417.7,4,1752364800000,1752624000000,118638.6,0.010397921267407018,0.010397921267407018,true,true,118880,116128.5408885383,true,false,true,1,,,,,,,,
BTC,2025-07-12,1752278400000,1752364800000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,117417.7,12,1752364800000,1753315200000,118336,0.007820797034859384,0.007820797034859384,true,true,118880,116128.5408885383,true,false,true,1,,,,,,,,
BTC,2025-07-12,1752278400000,1752364800000,bullish_breakout,bullish,false,false,mixed,range_alignment,range,117417.7,24,1752364800000,1754352000000,114132.9,-0.027975339322776738,-0.027975339322776738,false,false,118880,116128.5408885383,true,true,true,1,19,,,,,,,
BTC,2025-07-12,1752278400000,1752364800000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,117417.7,4,1752364800000,1752624000000,118638.6,0.010397921267407018,-0.010397921267407018,false,false,108407.6416,100951.4591114617,false,true,false,,1,,,,,,,
BTC,2025-07-12,1752278400000,1752364800000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,117417.7,12,1752364800000,1753315200000,118336,0.007820797034859384,-0.007820797034859384,false,false,108407.6416,100951.4591114617,false,true,false,,1,,,,,,,
BTC,2025-07-12,1752278400000,1752364800000,bearish_breakdown,bearish,false,false,mixed,range_alignment,range,117417.7,24,1752364800000,1754352000000,114132.9,-0.027975339322776738,0.027975339322776738,true,true,108407.6416,100951.4591114617,false,true,false,,1,,,,,,,
BTC,2025-07-12,1752278400000,1752364800000,range_continuation,range,true,true,mixed,range_alignment,range,117417.7,4,1752364800000,1752624000000,118638.6,0.010397921267407018,,true,,,,,false,,,,true,false,true,98200,118880,95448.5408885383,121631.4591114617
BTC,2025-07-12,1752278400000,1752364800000,range_continuation,range,true,true,mixed,range_alignment,range,117417.7,12,1752364800000,1753315200000,118336,0.007820797034859384,,true,,,,,false,,,,true,false,true,98200,118880,95448.5408885383,121631.4591114617
BTC,2025-07-12,1752278400000,1752364800000,range_continuation,range,true,true,mixed,range_alignment,range,117417.7,24,1752364800000,1754352000000,114132.9,-0.027975339322776738,,true,,,,,false,,,,true,false,true,98200,118880,95448.5408885383,121631.4591114617
BTC,2025-07-13,1752364800000,1752451200000,bullish_breakout,bullish,true,false,supports,bullish_alignment,bullish_trend,119074.5,4,1752451200000,1752710400000,119173.2,0.00082889283599763,0.00082889283599763,true,false,119485.8,116163.6593964999,true,false,true,1,,,,,,,,
BTC,2025-07-13,1752364800000,1752451200000,bullish_breakout,bullish,true,false,supports,bullish_alignment,bullish_trend,119074.5,12,1752451200000,1753401600000,117622.1,-0.012197405825764451,-0.012197405825764451,false,false,119485.8,116163.6593964999,true,false,true,1,,,,,,,,
BTC,2025-07-13,1752364800000,1752451200000,bullish_breakout,bullish,true,false,supports,bullish_alignment,bullish_trend,119074.5,24,1752451200000,1754438400000,114995.1,-0.03425922426716044,-0.03425922426716044,false,false,119485.8,116163.6593964999,true,true,true,1,18,,,,,,,
